,Airport_name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz,Type,Source,Attraction_html
3093,Tumling Tar Airport,Tumling Tar,Nepal,TMI,VNTR,27.315000534057614,87.19329833984375,1700,5.75,N,Asia/Katmandu,airport,OurAirports,https://www.tripadvisor.com/Attractions-g34680-Activities-Tarpon_Springs_Florida.html
3094,Muan International Airport,Muan,South Korea,MWX,RKJB,34.991406,126.382814,35,9,U,Asia/Seoul,airport,OurAirports,https://www.tripadvisor.com/Attractions-g668419-Activities-Muang_Tak_Tak_Province.html
3095,Ikaria Airport,Ikaria,Greece,JIK,LGIK,37.6827011108,26.3470993042,79,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189477-Activities-Ikaria_Northeast_Aegean_Islands.html
3096,Kalymnos Airport,Kalymnos,Greece,JKL,LGKY,36.963298797600004,26.9405994415,771,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189439-Activities-Kalymnos_Dodecanese_South_Aegean.html
3097,Milos Airport,Milos,Greece,MLO,LGML,36.696899414099995,24.4769001007,10,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g494953-Activities-Milos_Cyclades_South_Aegean.html
3098,Paros Airport,Paros,Greece,PAS,LGPA,37.020495000000004,25.113195,131,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2053365-Activities-Parnaiba_State_of_Piaui.html
3099,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.557100295999998,34.5836982727,251,2,U,Africa/Cairo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g311425-Activities-Marsa_Alam_Red_Sea_and_Sinai.html
3100,Weeze Airport,Weeze,Germany,NRN,EDLV,51.6024017334,6.14216995239,106,1,E,Europe/Berlin,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1161285-Activities-Weeze_North_Rhine_Westphalia.html
3101,Francisco B. Reyes Airport,Busuanga,Philippines,USU,RPVV,12.1215000153,120.099998474,148,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1642824-Activities-Busuanga_Island_Palawan_Province_Mimaropa.html
3102,Bancasi Airport,Butuan,Philippines,BXU,RPME,8.9515,125.4788,141,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1568545-Activities-Butuan_Agusan_del_Norte_Province_Mindanao.html
3103,Dipolog Airport,Dipolog,Philippines,DPL,RPMG,8.60198349877,123.34187507600001,12,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g659927-Activities-Dipolog_Zamboanga_del_Norte_Zamboanga_Peninsula_Mindanao.html
3104,Laoag International Airport,Laoag,Philippines,LAO,RPLI,18.1781005859375,120.53199768066406,25,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g612374-Activities-Laoag_Ilocos_Norte_Province_Ilocos_Region_Luzon.html
3105,Legazpi City International Airport,Legazpi,Philippines,LGP,RPLP,13.1575,123.735,66,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g317122-Activities-Legazpi_Albay_Province_Bicol_Region_Luzon.html
3106,Mactan Cebu International Airport,Cebu,Philippines,CEB,RPVM,10.307499885559,123.97899627686,31,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g294261-Activities-Cebu_Island_Visayas.html
3107,Norden-Norddeich Airport,Norden,Germany,NOE,EDWS,53.6330566406,7.190278053280001,3,1,E,Europe/Berlin,airport,OurAirports,https://www.tripadvisor.com/Attractions-g32787-Activities-Norden_California.html
3108,Juist Airport,Juist,Germany,JUI,EDWJ,53.68111038208008,7.055832862854004,7,1,E,Europe/Berlin,airport,OurAirports,https://www.tripadvisor.com/Attractions-g198483-Activities-Juist_Lower_Saxony.html
3109,Iguatu Airport,Iguatu,Brazil,\N,SNIG,-6.346640110015869,-39.293800354003906,699,-3,S,America/Fortaleza,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1006567-Activities-Iguatu_State_of_Ceara.html
3110,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,SBPJ,-10.2915000916,-48.3569984436,774,-3,S,America/Fortaleza,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187472-Activities-Las_Palmas_de_Gran_Canaria_Gran_Canaria_Canary_Islands.html
3111,Missoula International Airport,Missoula,United States,MSO,KMSO,46.91630173,-114.0910034,3206,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g45277-Activities-Missoula_Montana.html
3112,Blackall Airport,Blackall,Australia,BKQ,YBCK,-24.427799224900003,145.429000854,928,10,O,Australia/Brisbane,airport,OurAirports,https://www.tripadvisor.com/Attractions-g499633-Activities-Blackall_Queensland.html
3113,Bundaberg Airport,Bundaberg,Australia,BDB,YBUD,-24.9039001465,152.319000244,107,10,O,Australia/Brisbane,airport,OurAirports,https://www.tripadvisor.com/Attractions-g255334-Activities-Bundaberg_Queensland.html
3114,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN,35.95240020751953,-112.14700317382812,6609,-7,N,America/Phoenix,airport,OurAirports,https://www.tripadvisor.com/Attractions-g143028-Activities-Grand_Canyon_National_Park_Arizona.html
3115,Hayman Island Heliport,Hayman Island,Australia,HIS,YHYN,-20.0599,148.8834,8,10,O,Australia/Brisbane,airport,OurAirports,https://www.tripadvisor.com/Attractions-g255086-Activities-Hayman_Island_Whitsunday_Islands_Queensland.html
3116,Stephens County Airport,Breckenridge,United States,BKD,KBKD,32.71900177,-98.8909988403,1284,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g33327-Activities-Breckenridge_Colorado.html
3117,Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,KTPL,31.15250015258789,-97.40779876708984,682,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g56754-Activities-Temple_Texas.html
3118,Ozona Municipal Airport,Ozona,United States,OZA,KOZA,30.735300064087,-101.20300292969,2381,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g56409-Activities-Ozona_Texas.html
3119,Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,VRMT,0.4881309866905213,72.99690246582031,2,5,U,Indian/Maldives,airport,OurAirports,https://www.tripadvisor.com/Attractions-g12180194-Activities-Kaadedhdhoo.html
3120,Fort Good Hope Airport,Fort Good Hope,Canada,YGH,CYGH,66.24079895019531,-128.6510009765625,268,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g681242-Activities-Fort_Good_Hope_Northwest_Territories.html
3121,Tanna Airport,Tanna,Vanuatu,TAH,NVVW,-19.45509910583496,169.2239990234375,19,11,U,Pacific/Efate,airport,OurAirports,https://www.tripadvisor.com/Attractions-g317047-Activities-Tanna_Island.html
3122,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,CYPC,69.3608381154,-124.075469971,15,-7,A,America/Edmonton,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1641592-Activities-Paulatuk_Northwest_Territories.html
3123,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,TNCS,17.645000457763672,-63.22000122070313,60,-4,U,America/Curacao,airport,OurAirports,https://www.tripadvisor.com/Attractions-g298306-Activities-Sabah.html
3124,Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993,6548,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g33676-Activities-Vail_Colorado.html
3125,Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,ENSK,68.578826904297,15.033416748047,11,1,E,Europe/Oslo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1532025-Activities-Stokmarknes_Hadsel_Municipality_Nordland_Northern_Norway.html
3126,Mansfield Lahm Regional Airport,Mansfield,United States,MFD,KMFD,40.82139968869999,-82.5166015625,1297,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g50599-Activities-Mansfield_Ohio.html
3127,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.5676994324,-98.4166030884,1110,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g51463-Activities-Lawton_Oklahoma.html
3128,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,-7,N,America/Phoenix,airport,OurAirports,https://www.tripadvisor.com/Attractions-g60971-Activities-Flagstaff_Arizona.html
3129,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.48180008,-114.487999,4154,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g35625-Activities-Twin_Falls_Idaho.html
3130,Bowerman Airport,Hoquiam,United States,HQM,KHQM,46.9711990356,-123.93699646,18,-8,A,America/Los_Angeles,airport,OurAirports,https://www.tripadvisor.com/Attractions-g58519-Activities-Hoquiam_Washington.html
3131,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.0831270134,-80.1738667488,732,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g52607-Activities-Erie_Pennsylvania.html
3132,Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,KHYA,41.66930008,-70.28040314,54,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g41453-Activities-Barnstable_Cape_Cod_Massachusetts.html
3133,Sedona Airport,Sedona,United States,SDX,KSEZ,34.848598480225,-111.78800201416,4830,-7,A,America/Phoenix,airport,OurAirports,https://www.tripadvisor.com/Attractions-g31352-Activities-Sedona_Arizona.html
3134,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.64289856,-79.91629791,1248,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g59335-Activities-Morgantown_West_Virginia.html
3135,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.338500976599995,-75.72339630130001,962,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g60969-Activities-Scranton_Pennsylvania.html
3136,El Almendro Airport,Scranton,United States,\N,SCRT,-35.96055603027344,-71.7933349609375,486,-4,A,America/Santiago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g60969-Activities-Scranton_Pennsylvania.html
3137,Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.50939941,-94.93370056,1391,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g42863-Activities-Bemidji_Minnesota.html
3138,Thangool Airport,Biloela,Australia,THG,YTNG,-24.493900299072266,150.5760040283203,644,10,O,Australia/Brisbane,airport,OurAirports,https://www.tripadvisor.com/Attractions-g499632-Activities-Biloela_Queensland.html
3139,Fagali'i Airport,Apia,Samoa,FGI,NSFI,-13.8486995697,-171.74000549299998,131,13,U,Pacific/Apia,airport,OurAirports,https://www.tripadvisor.com/Attractions-g312868-Activities-Apia_Upolu.html
3140,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,YBNA,-28.8339004517,153.56199646,7,10,O,Australia/Sydney,airport,OurAirports,https://www.tripadvisor.com/Attractions-g528934-Activities-Byron_Bay_Byron_Shire_New_South_Wales.html
3141,Hector International Airport,Fargo,United States,FAR,KFAR,46.92070007324219,-96.81580352783205,902,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g49785-Activities-Fargo_North_Dakota.html
3142,Ratanakiri Airport,Ratanakiri,Cambodia,RBE,VDRK,13.729999542236328,106.98699951171876,0,7,U,Asia/Phnom_Penh,airport,OurAirports,https://www.tripadvisor.com/Attractions-g672711-Activities-Rasht_Gilan_Province.html
3143,Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.3488998413,-105.539001465,4365,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g60471-Activities-Gillette_Wyoming.html
3144,Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380298614502,85.208297729492,597,7,N,Asia/Krasnoyarsk,airport,OurAirports,https://www.tripadvisor.com/Attractions-g665310-Activities-Tomsk_Tomsk_Oblast_Siberian_District.html
3145,Chumphon Airport,Chumphon,Thailand,CJM,VTSE,10.711199760437012,99.36170196533205,18,7,U,Asia/Bangkok,airport,OurAirports,https://www.tripadvisor.com/Attractions-g616039-Activities-Chumphon_Chumphon_Province.html
3146,Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,ZUJZ,32.8533333333,103.68222222200001,11327,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g303770-Activities-Jiuzhaigou_County_Sichuan.html
3147,Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033,0,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g297414-Activities-Shantou_Guangdong.html
3148,Enghien Moisselles Airport,Enghien-moisselles,France,\N,LFFE,49.0463981628418,2.353060007095337,335,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g227890-Activities-Enghien_Les_Bains_Val_d_Oise_Ile_de_France.html
3149,Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.16109848022461,94.80919647216795,0,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g303695-Activities-Dunhuang_Gansu.html
3150,Ancona Falconara Airport,Ancona,Italy,AOI,LIPY,43.616299,13.3623,49,1,E,Europe/Rome,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187795-Activities-Ancona_Province_of_Ancona_Marche.html
3151,Chamonate Airport,Copiapo,Chile,CPO,SCHA,-27.296899795500003,-70.4131011963,984,-4,S,America/Santiago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g488175-Activities-Copiapo_Atacama_Region.html
3152,Taba International Airport,Taba,Egypt,TCP,HETB,29.5877990723,34.778099060100004,2415,2,U,Africa/Cairo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g297557-Activities-Taba_Red_Sea_and_Sinai.html
3153,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,MWCL,19.66699981689453,-80.0999984741211,3,-5,N,America/Cayman,airport,OurAirports,https://www.tripadvisor.com/Attractions-g147368-Activities-Little_Cayman_Cayman_Islands.html
3154,Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ,DTKA,36.97999954223633,8.87693977355957,230,1,E,Africa/Tunis,airport,OurAirports,https://www.tripadvisor.com/Attractions-g297953-Activities-Tabarka_Jendouba_Governorate.html
3155,Broome International Airport,Broome,Australia,BME,YBRM,-17.944700241088867,122.23200225830078,56,8,O,Australia/Perth,airport,OurAirports,https://www.tripadvisor.com/Attractions-g255102-Activities-Broome_Kimberley_Region_Western_Australia.html
3156,Klagenfurt Airport,Klagenfurt,Austria,KLU,LOWK,46.642502,14.3377,1472,1,E,Europe/Vienna,airport,OurAirports,https://www.tripadvisor.com/Attractions-g190436-Activities-Klagenfurt_Carinthia_Austrian_Alps.html
3157,Hammerfest Airport,Hammerfest,Norway,HFT,ENHF,70.67970275878899,23.668600082397,266,1,E,Europe/Oslo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g190466-Activities-Hammerfest_Hammerfest_Municipality_Finnmark_Northern_Norway.html
3158,Valan Airport,Honningsvag,Norway,HVG,ENHV,71.009696960449,25.983600616455004,44,1,E,Europe/Oslo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g262052-Activities-Honningsvag_Nordkapp_Municipality_Finnmark_Northern_Norway.html
3159,Mehamn Airport,Mehamn,Norway,MEH,ENMH,71.02970123291,27.826700210570998,39,1,E,Europe/Oslo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3217495-Activities-Mehamn_Finnmark_Northern_Norway.html
3160,Imam Khomeini International Airport,Tehran,Iran,IKA,OIIE,35.416099548339844,51.152198791503906,3305,3.5,E,Asia/Tehran,airport,OurAirports,https://www.tripadvisor.com/Attractions-g293999-Activities-Tehran_Tehran_Province.html
3161,Mashhad International Airport,Mashhad,Iran,MHD,OIMM,36.235198974609375,59.64099884033203,3263,3.5,E,Asia/Tehran,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2189612-Activities-Mashhad_Razavi_Khorasan_Province.html
3162,Key Field,Meridian,United States,MEI,KMEI,32.33259963989258,-88.75189971923828,297,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g43893-Activities-Meridian_Mississippi.html
3163,Abraham Lincoln Capital Airport,Springfield,United States,SPI,KSPI,39.84410095,-89.67790222,598,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g44926-Activities-Springfield_Missouri.html
3164,Springfield Branson National Airport,Springfield,United States,SGF,KSGF,37.24570084,-93.38860321,1268,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g44926-Activities-Springfield_Missouri.html
3165,Springfield-Beckley Municipal Airport,Springfield,United States,SGH,KSGH,39.840301513671996,-83.840202331543,1051,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g44926-Activities-Springfield_Missouri.html
3166,Cortez Municipal Airport,Cortez,United States,CEZ,KCEZ,37.3030014038,-108.627998352,5918,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g60857-Activities-Cortez_Colorado.html
3167,Gallup Municipal Airport,Gallup,United States,GUP,KGUP,35.511100769,-108.789001465,6472,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g47042-Activities-Gallup_New_Mexico.html
3168,Liberal Mid-America Regional Airport,Liberal,United States,LBL,KLBL,37.04420089999999,-100.95999909999999,2885,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g38851-Activities-Liberal_Kansas.html
3169,Lamar Municipal Airport,Lamar,United States,LAA,KLAA,38.069698333699996,-102.68800354,3706,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g33515-Activities-Lamar_Colorado.html
3170,Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,KGLD,39.37060165,-101.6989975,3656,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g38743-Activities-Goodland_Kansas.html
3171,Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.520198822,-109.024002075,5102,-7,A,America/Denver,airport,OurAirports,https://www.tripadvisor.com/Attractions-g60442-Activities-Cody_Wyoming.html
3172,"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,HOV,ENOV,62.180000305176,6.074100017547599,243,1,E,Europe/Oslo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1034758-Activities-Orsta_More_og_Romsdal_Western_Norway.html
3173,St. Mary's Airport,ST MARY\\'S,United Kingdom,ISC,EGHE,49.91329956054688,-6.291669845581055,116,0,E,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1184718-Activities-Saint_Mary_s_Antigua_Antigua_and_Barbuda.html
